game_id,season,game_type,game_date,venue,venue_location,away_team_id,away_team_abbrev,away_team_name,home_team_id,home_team_abbrev,home_team_name,event_id,event_idx,sort_order,period_number,period_type,max_regulation_periods,time_in_period,time_remaining,situation_code,is_empty_net,is_goal,type_code,type_desc_key,away_score,home_score,away_sog,home_sog,x_coord,y_coord,zone_code,shot_type,description,event_owner_team_id,details_type_code,scoring_player_total,assist1_player_total,assist2_player_total,goal_distance,goal_angle,goal_side,goal_x_coord,shooting_player_id,shooting_player_name,shooting_player_team_id,shooting_player_position_code,goalie_in_net_id,goalie_in_net_name,goalie_in_net_team_id,goalie_in_net_position_code,scoring_player_id,scoring_player_name,scoring_player_team_id,scoring_player_position_code,assist1_player_id,assist1_player_name,assist1_player_team_id,assist1_player_position_code,assist2_player_id,assist2_player_name,assist2_player_team_id,assist2_player_position_code,time_in_period_seconds,game_seconds,last_event_type,last_x,last_y,time_since_last_event,distance_from_last_event,is_rebound,speed,last_angle,absolute_angle_change,power_play_time_elapsed,shooting_team_skaters,opposing_team_skaters
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,439,219,404,2,REG,3,14:46,05:14,1551,False,False,506,shot-on-goal,,,16.0,22.0,-52.0,13.0,O,wrist,Philipp Grubauer stops a shot from Andrew Copp,52.0,,,,,39.21734310225516,-19.358994175694733,left,-89,8477429.0,Andrew Copp,52.0,C,8475831.0,Philipp Grubauer,15.0,G,,,,,,,,,,,,,886,2086,takeaway,-38.0,35.0,1.0,26.076809620810597,False,26.076809620810597,-34.46081627137177,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,444,228,419,2,REG,3,16:14,03:46,1551,False,False,506,shot-on-goal,,,16.0,23.0,61.0,-1.0,O,tip-in,Connor Hellebuyck stops a shot from Evgeny Kuznetsov,15.0,,,,,28.0178514522438,-2.0454084888873716,left,89,8475744.0,Evgeny Kuznetsov,15.0,C,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,974,2174,faceoff,20.0,-22.0,44.0,46.06517122512408,False,1.046935709661911,11.410983126765405,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,446,230,425,2,REG,3,17:27,02:33,1551,False,False,506,shot-on-goal,,,16.0,24.0,37.0,3.0,O,wrist,Connor Hellebuyck stops a shot from Michal Kempny,15.0,,,,,52.08646657242167,3.3018656744350587,right,89,8479482.0,Michal Kempny,15.0,D,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,1047,2247,faceoff,69.0,-22.0,69.0,40.607881008493905,False,0.5885200146158537,7.926926682689563,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,602,242,442,2,REG,3,18:55,01:05,1551,False,False,506,shot-on-goal,,,17.0,24.0,-33.0,14.0,O,slap,Philipp Grubauer stops a shot from Josh Morrissey,52.0,,,,,57.723478758647246,-14.036243467926484,left,-89,8477504.0,Josh Morrissey,52.0,D,8475831.0,Philipp Grubauer,15.0,G,,,,,,,,,,,,,1135,2335,hit,-71.0,-37.0,18.0,63.60031446463138,False,3.5333508035906322,-13.020767305624698,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,604,247,452,2,REG,3,19:55,00:05,1551,False,False,506,shot-on-goal,,,17.0,25.0,64.0,-25.0,O,wrist,Connor Hellebuyck stops a shot from T.J. Oshie,15.0,,,,,35.35533905932738,-45.00000000000001,left,89,8471698.0,T.J. Oshie,15.0,R,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,1195,2395,hit,-30.0,-39.0,8.0,95.03683496413377,False,11.879604370516722,-18.14557865948143,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,614,252,463,3,REG,3,00:28,19:32,1551,False,False,506,shot-on-goal,,,18.0,25.0,81.0,-36.0,O,wrist,Philipp Grubauer stops a shot from Blake Wheeler,52.0,,,,,36.87817782917155,-77.47119229084849,left,89,8471218.0,Blake Wheeler,52.0,R,8475831.0,Philipp Grubauer,15.0,G,,,,,,,,,,,,,28,2428,faceoff,0.0,0.0,28.0,88.63972021616495,False,3.1657042934344624,0.0,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,617,256,469,3,REG,3,01:43,18:17,1551,False,False,506,shot-on-goal,,,18.0,26.0,-33.0,7.0,O,slap,Connor Hellebuyck stops a shot from Dmitry Orlov,15.0,,,,,56.43580423808985,-7.125016348901859,left,-89,8475200.0,Dmitry Orlov,15.0,D,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,103,2503,missed-shot,-63.0,20.0,10.0,32.69556544854363,True,3.269556544854363,-37.56859202882751,44.69360837772937,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,618,257,473,3,REG,3,02:02,17:58,1551,False,False,506,shot-on-goal,,,19.0,26.0,55.0,31.0,O,slap,Philipp Grubauer stops a shot from Mathieu Perreault,52.0,,,,,46.010868281309364,42.35745470593528,right,89,8473618.0,Mathieu Perreault,52.0,C,8475831.0,Philipp Grubauer,15.0,G,,,,,,,,,,,,,122,2522,shot-on-goal,-33.0,7.0,19.0,91.21403400793103,True,4.80073863199637,-7.125016348901859,49.48247105483714,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,620,262,486,3,REG,3,03:43,16:17,1551,False,False,506,shot-on-goal,,,20.0,26.0,59.0,-29.0,O,snap,Philipp Grubauer stops a shot from Blake Wheeler,52.0,,,,,41.72529209005013,-44.02897806892084,left,89,8471218.0,Blake Wheeler,52.0,R,8475831.0,Philipp Grubauer,15.0,G,,,,,,,,,,,,,223,2623,hit,14.0,40.0,21.0,82.37718130647589,False,3.9227229193559947,-21.223656502766218,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,623,266,496,3,REG,3,05:02,14:58,1551,False,True,505,goal,2.0,2.0,,,80.0,16.0,O,wrist,Patrik Laine scores a goal,52.0,,41.0,34.0,33.0,18.35755975068582,60.64224645720873,right,89,,,,,8475831.0,Philipp Grubauer,15.0,G,8479339.0,Patrik Laine,52.0,R,8471669.0,Paul Stastny,52.0,C,8470834.0,Dustin Byfuglien,52.0,D,302,2702,blocked-shot,69.0,-18.0,10.0,35.73513677041127,True,3.5735136770411273,-41.98721249581666,102.62945895302539,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,624,268,500,3,REG,3,05:08,14:52,1551,False,False,506,shot-on-goal,,,21.0,26.0,73.0,-4.0,O,wrist,Philipp Grubauer stops a shot from John (Jack) Roslovic,52.0,,,,,16.492422502470642,-14.036243467926484,left,89,8478458.0,John (Jack) Roslovic,52.0,C,8475831.0,Philipp Grubauer,15.0,G,,,,,,,,,,,,,308,2708,faceoff,0.0,0.0,6.0,73.10950690573696,False,12.184917817622827,0.0,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,626,271,503,3,REG,3,05:34,14:26,1551,False,False,506,shot-on-goal,,,21.0,27.0,-82.0,29.0,O,wrist,Connor Hellebuyck stops a shot from T.J. Oshie,15.0,,,,,29.832867780352597,-76.42956561483851,left,-89,8471698.0,T.J. Oshie,15.0,R,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,334,2734,blocked-shot,74.0,-1.0,22.0,158.8584275384847,True,7.220837615385668,-3.8140748342903783,80.24364044912889,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,630,279,516,3,REG,3,06:43,13:17,1551,False,False,506,shot-on-goal,,,22.0,27.0,71.0,4.0,O,wrist,Philipp Grubauer stops a shot from Kyle Connor,52.0,,,,,18.439088914585774,12.528807709151492,right,89,8478398.0,Kyle Connor,52.0,L,8475831.0,Philipp Grubauer,15.0,G,,,,,,,,,,,,,403,2803,hit,96.0,8.0,34.0,25.317977802344327,False,0.7446464059513037,131.18592516570965,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,634,284,530,3,REG,3,08:20,11:40,1551,False,False,506,shot-on-goal,,,22.0,28.0,-80.0,-7.0,O,wrist,Connor Hellebuyck stops a shot from Andre Burakovsky,15.0,,,,,11.40175425099138,37.8749836510982,right,-89,8477444.0,Andre Burakovsky,15.0,L,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,500,2900,faceoff,69.0,22.0,76.0,151.79591562357663,False,1.9973146792575873,47.72631099390627,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,635,286,532,3,REG,3,08:27,11:33,1551,False,False,506,shot-on-goal,,,22.0,29.0,-64.0,16.0,O,wrist,Connor Hellebuyck stops a shot from Brett Connolly,15.0,,,,,29.68164415931166,-32.61924307119282,left,-89,8475792.0,Brett Connolly,15.0,R,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,507,2907,shot-on-goal,-80.0,-7.0,7.0,28.0178514522438,True,4.0025502074634,37.8749836510982,70.49422672229102,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,640,295,552,3,REG,3,10:31,09:29,1551,False,False,506,shot-on-goal,,,22.0,30.0,16.0,5.0,N,wrist,Connor Hellebuyck stops a shot from Nicklas Backstrom,15.0,,,,,105.11898020814318,-2.7263109939063455,left,-89,8473563.0,Nicklas Backstrom,15.0,C,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,631,3031,faceoff,69.0,22.0,29.0,55.65968020030299,False,1.9192993172518271,47.72631099390627,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,645,303,570,3,REG,3,12:11,07:49,1551,False,False,506,shot-on-goal,,,23.0,30.0,71.0,-34.0,O,wrist,Philipp Grubauer stops a shot from Tucker Poolman,52.0,,,,,38.47076812334269,-62.10272896905237,left,89,8477359.0,Tucker Poolman,52.0,D,8475831.0,Philipp Grubauer,15.0,G,,,,,,,,,,,,,731,3131,blocked-shot,68.0,3.0,12.0,37.12142238654117,True,3.0934518655450973,8.13010235415596,70.23283132320833,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,649,309,583,3,REG,3,13:50,06:10,1551,False,False,506,shot-on-goal,,,24.0,30.0,71.0,26.0,O,snap,Philipp Grubauer stops a shot from Bryan Little,52.0,,,,,31.622776601683793,55.30484646876603,right,89,8473412.0,Bryan Little,52.0,C,8475831.0,Philipp Grubauer,15.0,G,,,,,,,,,,,,,830,3230,blocked-shot,-71.0,-6.0,58.0,145.5609837834301,True,2.5096721341970705,18.434948822922017,73.73979529168804,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,752,316,599,3,REG,3,15:14,04:46,1551,False,False,506,shot-on-goal,,,25.0,30.0,46.0,30.0,O,wrist,Philipp Grubauer stops a shot from Joel Armia,52.0,,,,,52.43090691567332,34.90249561592473,right,89,8476469.0,Joel Armia,52.0,R,8475831.0,Philipp Grubauer,15.0,G,,,,,,,,,,,,,914,3314,takeaway,73.0,26.0,3.0,27.294688127912362,False,9.098229375970787,58.3924977537511,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,753,318,607,3,REG,3,15:59,04:01,1551,False,False,506,shot-on-goal,,,25.0,31.0,-72.0,-13.0,O,wrist,Connor Hellebuyck stops a shot from John Carlson,15.0,,,,,21.400934559032695,37.40535663140855,right,-89,8474590.0,John Carlson,15.0,D,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,959,3359,hit,-50.0,-15.0,6.0,22.090722034374522,False,3.681787005729087,-6.159163029143023,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,754,319,608,3,REG,3,16:01,03:59,1551,False,False,506,shot-on-goal,,,25.0,32.0,-78.0,8.0,O,wrist,Connor Hellebuyck stops a shot from T.J. Oshie,15.0,,,,,13.601470508735444,-36.02737338510361,left,-89,8471698.0,T.J. Oshie,15.0,R,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,961,3361,blocked-shot,-80.0,3.0,1.0,5.385164807134504,True,5.385164807134504,-18.434948822922017,54.462322208025626,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,757,324,615,3,REG,3,16:35,03:25,1551,False,False,506,shot-on-goal,,,25.0,33.0,-17.0,-27.0,N,wrist,Connor Hellebuyck stops a shot from Nicklas Backstrom,15.0,,,,,76.89603370785778,20.556045219583478,right,-89,8473563.0,Nicklas Backstrom,15.0,C,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,995,3395,takeaway,-30.0,38.0,26.0,66.2872536767062,False,2.5495097567963922,-32.78428086586916,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,760,332,637,3,REG,3,18:31,01:29,1551,False,False,506,shot-on-goal,,,26.0,33.0,36.0,33.0,O,slap,Philipp Grubauer stops a shot from Josh Morrissey,52.0,,,,,62.433965115151864,31.90810693565316,right,89,8477504.0,Josh Morrissey,52.0,D,8475831.0,Philipp Grubauer,15.0,G,,,,,,,,,,,,,1111,3511,giveaway,90.0,32.0,0.0,54.00925846556311,False,0.0,-10.135749725544567,0.0,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,764,338,650,3,REG,3,19:45,00:15,1551,False,False,506,shot-on-goal,,,26.0,34.0,-61.0,-3.0,O,wrist,Connor Hellebuyck stops a shot from Alex Ovechkin,15.0,,,,,28.160255680657446,6.115503566285325,right,-89,8471214.0,Alex Ovechkin,15.0,L,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,1185,3585,missed-shot,-61.0,-21.0,17.0,18.0,True,1.0588235294117647,36.86989764584401,42.98540121212934,0,5,5
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,773,345,670,4,OT,3,01:24,03:36,1341,False,False,506,shot-on-goal,,,26.0,35.0,74.0,17.0,O,slap,Connor Hellebuyck stops a shot from John Carlson,15.0,,,,,22.67156809750927,48.57633437499736,right,89,8474590.0,John Carlson,15.0,D,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,84,3684,takeaway,34.0,-33.0,61.0,64.03124237432849,False,1.0496924979398112,-30.96375653207352,0.0,65,3,4
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,774,346,671,4,OT,3,01:28,03:32,1341,False,False,506,shot-on-goal,,,26.0,36.0,76.0,-5.0,O,wrist,Connor Hellebuyck stops a shot from T.J. Oshie,15.0,,,,,13.92838827718412,-21.037511025421825,left,89,8471698.0,T.J. Oshie,15.0,R,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,88,3688,shot-on-goal,74.0,17.0,4.0,22.090722034374522,True,5.522680508593631,48.57633437499736,69.61384540041918,69,3,4
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,775,347,672,4,OT,3,01:35,03:25,1341,False,False,506,shot-on-goal,,,26.0,37.0,71.0,-8.0,O,snap,Connor Hellebuyck stops a shot from Nicklas Backstrom,15.0,,,,,19.697715603592208,-23.962488974578164,left,89,8473563.0,Nicklas Backstrom,15.0,C,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,95,3695,shot-on-goal,76.0,-5.0,7.0,5.830951894845301,True,0.832993127835043,-21.037511025421825,44.999999999999986,76,3,4
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,776,348,673,4,OT,3,01:46,03:14,1341,False,False,506,shot-on-goal,,,26.0,38.0,58.0,10.0,O,slap,Connor Hellebuyck stops a shot from Alex Ovechkin,15.0,,,,,32.57299494980466,17.878696595841316,right,89,8471214.0,Alex Ovechkin,15.0,L,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,106,3706,shot-on-goal,71.0,-8.0,11.0,22.20360331117452,True,2.0185093919249564,-23.962488974578164,41.84118557041948,87,3,4
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,777,350,677,4,OT,3,02:14,02:46,1341,False,False,506,shot-on-goal,,,26.0,39.0,60.0,23.0,O,slap,Connor Hellebuyck stops a shot from Alex Ovechkin,15.0,,,,,37.013511046643494,38.41805534482199,right,89,8471214.0,Alex Ovechkin,15.0,L,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,134,3734,hit,-61.0,-32.0,14.0,132.9135057095403,False,9.493821836395735,-12.042575142885008,0.0,115,3,4
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,780,356,690,4,OT,3,03:27,01:33,1441,False,False,506,shot-on-goal,,,26.0,40.0,74.0,1.0,O,wrist,Connor Hellebuyck stops a shot from John Carlson,15.0,,,,,15.033296378372908,3.8140748342903783,right,89,8474590.0,John Carlson,15.0,D,8476945.0,Connor Hellebuyck,52.0,G,,,,,,,,,,,,,207,3807,hit,57.0,-12.0,2.0,21.400934559032695,False,10.700467279516348,4.6986805172995165,0.0,0,4,4
2017021065,20172018,2,2018-03-12,Capital One Arena,Washington,52,WPG,Jets,15,WSH,Capitals,782,359,696,4,OT,3,04:11,00:49,1331,False,True,505,goal,2.0,3.0,,,74.0,1.0,O,wrist,Evgeny Kuznetsov scores a goal,15.0,,21.0,11.0,,15.033296378372908,3.8140748342903783,right,89,,,,,8476945.0,Connor Hellebuyck,52.0,G,8475744.0,Evgeny Kuznetsov,15.0,C,8476905.0,Chandler Stephenson,15.0,C,,,,,251,3851,faceoff,69.0,22.0,43.0,21.587033144922902,False,0.502024026626114,47.72631099390627,0.0,0,3,3
